CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_to_Salary,Product_Density,Engagement_Product,Age_Tenure,High_Balance_Flag,Zero_Balance_Flag,Senior_Customer_Flag,Low_CreditScore_Flag
622,France,Male,29,7,101486.96,1,1,1,8788.35,11.547896931733488,0.125,1,203,1,0,0,1
571,France,Female,30,4,85755.86,1,1,0,145115.95,0.590947170176676,0.2,0,120,0,0,0,1
651,France,Male,53,7,0.0,2,1,1,130132.41,0.0,0.25,2,371,0,1,0,1
665,Spain,Female,40,1,173432.55,1,0,1,116766.79,1.4852900383747811,0.5,1,40,1,0,0,0
529,France,Female,38,2,0.0,1,1,0,146388.85,0.0,0.3333333333333333,0,76,0,1,0,1
658,Spain,Male,36,1,0.0,2,0,1,84927.42,0.0,1.0,2,36,0,1,0,0
519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1.0680180390298837,0.2857142857142857,0,282,1,0,0,1
501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0.4666756387194895,0.125,1,238,0,0,0,1
652,Spain,Male,58,6,0.0,2,0,1,170025.43,0.0,0.2857142857142857,2,348,0,1,0,0
543,France,Female,42,5,0.0,2,0,0,101905.34,0.0,0.3333333333333333,0,210,0,1,0,1
373,France,Male,42,7,0.0,1,1,0,77786.37,0.0,0.125,0,294,0,1,0,1
656,Spain,Female,34,6,59877.33,1,1,0,14032.62,4.267010009534927,0.14285714285714285,0,204,0,0,0,0
756,France,Male,62,3,0.0,1,1,1,11199.04,0.0,0.25,1,186,0,1,1,0
745,France,Female,46,7,0.0,2,1,1,67769.94,0.0,0.25,2,322,0,1,0,0
844,France,Male,18,2,160980.03,1,0,0,145936.28,1.1030843735361762,0.3333333333333333,0,36,1,0,0,0
850,France,Male,63,8,169832.57,1,0,0,184107.26,0.922465360681594,0.1111111111111111,0,504,1,0,1,0
584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0.29229556835764786,0.1111111111111111,1,256,0,0,0,1
565,Germany,Female,38,7,145400.69,2,1,1,83844.79,1.734164877746131,0.25,2,266,1,0,0,1
771,France,Female,23,7,156123.73,1,1,0,72990.62,2.138956074081848,0.125,0,161,1,0,0,0
697,France,Male,35,5,133087.76,1,1,0,64771.61,2.054723666742266,0.16666666666666666,0,175,1,0,0,0
464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0.5221010069544609,0.25,1,126,0,0,0,1
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0.7108432385778909,0.18181818181818182,0,260,1,0,0,1
651,France,Female,56,4,0.0,1,0,0,84383.22,0.0,0.2,0,224,0,1,0,1
608,France,Female,34,4,88772.87,1,1,1,168822.01,0.5258370635440248,0.2,1,136,0,0,0,1
838,France,Female,34,8,0.0,2,1,0,27472.07,0.0,0.2222222222222222,0,272,0,1,0,0
767,Spain,Male,77,8,149083.7,1,1,1,190146.83,0.7840451507921538,0.1111111111111111,1,616,1,0,1,0
568,France,Male,28,5,145105.64,2,1,0,185489.11,0.7822865719717994,0.3333333333333333,0,140,1,0,0,1
828,Germany,Female,25,7,144351.86,1,1,0,116613.26,1.2378683178911214,0.125,0,175,1,0,0,0
534,France,Female,55,8,116973.26,3,1,0,122066.5,0.9582748747608885,0.3333333333333333,0,440,1,0,0,1
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,0.9754010283243043,1.0,0,0,1,0,0,1
649,Spain,Female,32,7,0.0,1,1,0,28797.32,0.0,0.125,0,224,0,1,0,1
607,France,Male,45,7,123859.6,1,0,1,113051.57,1.0956026528424152,0.125,1,315,1,0,0,1
628,France,Male,30,8,89182.09,1,1,1,13126.9,6.793842415193229,0.1111111111111111,1,240,0,0,0,1
771,Spain,Male,45,0,139825.56,1,0,0,170984.97,0.8177652105913169,1.0,0,0,1,0,0,0
752,Spain,Male,48,5,116060.08,1,1,0,156618.38,0.74103741846902,0.16666666666666666,0,240,1,0,0,0
611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0.6961217006295196,0.3333333333333333,0,82,1,0,0,1
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,2.20205481529205,0.1111111111111111,0,328,1,0,0,0
576,France,Male,40,9,0.0,2,1,0,112465.19,0.0,0.2,0,360,0,1,0,1
629,France,Female,43,0,0.0,2,1,1,41263.69,0.0,2.0,2,0,0,1,0,1
616,France,Male,44,5,102016.38,1,0,1,178235.37,0.5723688850310688,0.16666666666666666,1,220,1,0,0,1
668,France,Female,35,6,102482.76,1,1,1,53994.64,1.8980172846786272,0.14285714285714285,1,210,1,0,0,0
728,France,Female,59,4,0.0,1,1,1,163365.85,0.0,0.2,1,236,0,1,0,0
698,Germany,Male,44,10,116363.37,2,1,0,198059.16,0.5875182445487499,0.18181818181818182,0,440,1,0,0,0
783,Spain,Male,38,1,0.0,3,1,1,80178.54,0.0,1.5,3,38,0,1,0,0
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0.5879666341086757,2.0,2,0,1,0,0,1
676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1.7988631907363128,0.5,0,26,1,0,0,0
662,France,Female,29,10,0.0,2,1,0,137508.31,0.0,0.18181818181818182,0,290,0,1,0,0
535,France,Female,29,5,0.0,2,0,1,52709.55,0.0,0.3333333333333333,2,145,0,1,0,1
418,France,Male,36,7,90145.04,1,1,1,69157.93,1.3034664282172703,0.125,1,252,0,0,0,1
504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1.8657716030153884,0.1,0,504,1,0,0,1
758,Germany,Male,41,10,79857.64,1,1,1,78088.17,1.0226598984199526,0.09090909090909091,1,410,0,0,0,0
657,Germany,Male,40,7,99165.84,1,0,1,119333.95,0.8309943649732536,0.125,1,280,1,0,0,0
519,France,Male,36,9,0.0,2,0,1,145562.4,0.0,0.2,2,324,0,1,0,1
608,France,Male,33,9,89968.69,1,1,0,68777.26,1.3081168107016767,0.1,0,297,0,0,0,1
625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0.5899531333422363,0.5,1,69,1,0,1,1
714,France,Male,52,4,100755.66,1,1,1,186775.25,0.539448668921605,0.2,1,208,1,0,0,0
470,France,Male,30,3,101140.76,1,1,1,50906.65,1.9867887594253402,0.25,1,90,1,0,0,1
507,France,Female,35,1,0.0,2,0,0,92131.54,0.0,1.0,0,35,0,1,0,1
723,France,Female,20,4,0.0,2,1,1,140385.33,0.0,0.4,2,80,0,1,0,0
474,France,Male,45,10,0.0,2,0,0,172175.9,0.0,0.18181818181818182,0,450,0,1,0,1
543,Germany,Male,48,1,100900.5,1,0,0,33310.72,3.02906992103443,0.5,0,48,1,0,0,1
771,Spain,Female,56,2,0.0,1,1,1,25222.6,0.0,0.3333333333333333,1,112,0,1,0,0
551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0.8987451025361697,0.2,2,279,0,0,0,1
732,France,Male,36,7,0.0,2,1,1,60830.24,0.0,0.25,2,252,0,1,0,0
603,France,Male,45,9,0.0,1,0,0,148516.79,0.0,0.1,0,405,0,1,0,1
550,France,Male,47,2,0.0,2,1,1,97057.28,0.0,0.6666666666666666,2,94,0,1,0,1
687,Spain,Female,72,4,0.0,2,1,1,50267.69,0.0,0.4,2,288,0,1,1,0
711,Germany,Female,53,5,123805.03,1,1,0,102428.51,1.208696973137655,0.16666666666666666,0,265,1,0,0,0
748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0.9831350666190144,0.2,2,522,1,0,0,0
731,Spain,Female,26,3,0.0,2,1,0,37697.29,0.0,0.5,0,78,0,1,0,0
727,France,Male,47,7,0.0,2,1,0,193305.35,0.0,0.25,0,329,0,1,0,0
734,France,Male,22,5,130056.23,1,0,0,121894.31,1.0669589909487982,0.16666666666666666,0,110,1,0,0,0
773,Spain,Female,33,10,0.0,1,1,1,98820.09,0.0,0.09090909090909091,1,330,0,1,0,0
719,Spain,Female,33,7,0.0,2,1,0,20016.59,0.0,0.25,0,231,0,1,0,0
770,France,Male,31,3,155047.56,2,1,1,186064.34,0.8333007818693254,0.5,2,93,1,0,0,0
580,France,Male,50,0,125647.36,1,1,0,57541.08,2.1836114303033587,1.0,0,0,1,0,0,1
416,Germany,Female,41,10,122189.66,2,1,0,98301.61,1.2430077187952466,0.18181818181818182,0,410,1,0,0,1
700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0.5683283579825147,0.5,1,54,0,0,0,0
601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0.656310655784916,1.0,2,54,1,0,0,1
535,Germany,Male,20,9,134874.4,1,1,1,118825.56,1.1350621869570823,0.1,1,180,1,0,0,1
658,France,Female,38,6,102895.1,1,0,0,155665.76,0.6610002096800222,0.14285714285714285,0,228,1,0,0,0
689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0.8246261824645651,0.6666666666666666,0,56,0,0,0,0
633,Spain,Male,27,3,0.0,2,1,0,44008.91,0.0,0.5,0,81,0,1,0,1
780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0.5309810618330296,0.3333333333333333,0,170,0,0,0,0
602,Germany,Male,35,7,90602.42,2,1,1,51695.41,1.7526202036118872,0.25,2,245,0,0,0,1
603,Spain,Male,30,6,129548.5,2,1,1,19282.85,6.718327425665812,0.2857142857142857,2,180,1,0,0,1
576,Germany,Male,63,3,148843.56,1,1,0,69414.13,2.1442833037019984,0.25,0,189,1,0,1,1
710,Spain,Female,36,8,0.0,2,0,0,83206.19,0.0,0.2222222222222222,0,288,0,1,0,0
542,France,Male,67,10,129431.36,1,0,1,21343.74,6.064136838248592,0.09090909090909091,1,670,1,0,1,1
621,Germany,Male,27,1,74298.43,1,1,1,52581.96,1.4130022920408443,0.5,1,27,0,0,0,1
577,France,Male,37,2,127261.35,1,1,0,56185.05,2.2650393654539775,0.3333333333333333,0,74,1,0,0,1
593,Spain,Male,27,10,0.0,3,0,0,94620.0,0.0,0.2727272727272727,0,270,0,1,0,1
643,France,Male,62,9,0.0,2,0,0,155870.82,0.0,0.2,0,558,0,1,1,1
611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0.6433869172681685,0.09090909090909091,0,360,1,0,0,1
548,France,Female,36,3,0.0,1,1,0,65996.9,0.0,0.25,0,108,0,1,0,1
680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0.7216962075250972,0.75,3,93,1,0,0,0
635,Spain,Male,24,4,0.0,2,1,1,70668.77,0.0,0.4,2,96,0,1,0,1
742,Germany,Male,33,0,181656.51,1,1,1,107667.91,1.6871926835024476,1.0,1,0,1,0,0,0
437,France,Female,39,0,102721.49,1,0,0,22191.82,4.628799710884461,1.0,0,0,1,0,0,1
705,Spain,Male,33,7,68423.89,1,1,1,64872.55,1.0547433390548082,0.125,1,231,0,0,0,0
521,France,Male,35,6,96423.84,1,1,0,10488.44,9.19334429142942,0.14285714285714285,0,210,0,0,0,1
842,Spain,Male,46,9,0.0,1,0,0,17268.02,0.0,0.1,0,414,0,1,0,0
850,France,Female,40,5,0.0,2,1,0,35034.15,0.0,0.3333333333333333,0,200,0,1,0,0
607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0.5569801132917196,0.25,0,114,1,0,0,1
588,Germany,Female,42,2,164307.77,1,1,0,48498.19,3.3879155077746197,0.3333333333333333,0,84,1,0,0,1
775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0.9175819821815269,0.3333333333333333,1,102,1,0,0,0
556,France,Female,30,7,0.0,2,1,1,186648.19,0.0,0.25,2,210,0,1,0,1
777,France,Male,36,7,0.0,1,1,0,106472.34,0.0,0.125,0,252,0,1,0,0
698,Spain,Female,50,1,0.0,4,1,0,88566.9,0.0,2.0,0,50,0,1,0,0
773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0.8869842421868058,0.2222222222222222,0,336,1,0,0,0
747,France,Female,40,3,0.0,1,0,0,57817.84,0.0,0.25,0,120,0,1,0,0
668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1.6341071066084736,0.125,0,168,1,0,0,0
652,Spain,Male,37,7,0.0,2,1,0,68789.93,0.0,0.25,0,259,0,1,0,0
646,France,Female,30,5,0.0,2,1,0,13935.32,0.0,0.3333333333333333,0,150,0,1,0,1
615,Germany,Male,24,8,108528.07,2,0,0,179488.41,0.6046522446769683,0.2222222222222222,0,192,1,0,0,1
585,France,Female,28,6,105795.9,1,1,1,41219.09,2.56667238408223,0.14285714285714285,1,168,1,0,0,1
598,Germany,Male,20,8,180293.84,2,1,1,29552.7,6.100756952833413,0.2222222222222222,2,160,1,0,0,1
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,0.7805231295992849,0.1,0,441,0,0,0,0
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,9.128517707016053,0.18181818181818182,0,510,1,0,0,1
850,Spain,Male,48,2,0.0,1,1,0,169425.3,0.0,0.3333333333333333,0,96,0,1,0,0
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0.7672325068673697,0.1111111111111111,0,320,1,0,0,0
779,Spain,Female,34,5,0.0,2,0,1,111676.63,0.0,0.3333333333333333,2,170,0,1,0,0
690,France,Female,36,6,110480.48,1,0,0,81292.33,1.3590517088143492,0.14285714285714285,0,216,1,0,0,0
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,3.5556468661423093,0.3333333333333333,2,165,1,0,0,0
513,Spain,Male,88,10,0.0,2,1,1,52952.24,0.0,0.18181818181818182,2,880,0,1,1,1
633,Spain,Male,32,5,163340.12,2,1,1,74415.2,2.1949832829851967,0.3333333333333333,2,160,1,0,0,1
648,Germany,Male,44,9,111369.79,2,1,1,91947.74,1.2112292265149747,0.2,2,396,1,0,0,1
662,France,Female,37,5,0.0,2,1,0,151871.84,0.0,0.3333333333333333,0,185,0,1,0,0
843,France,Female,27,5,0.0,2,1,1,67494.23,0.0,0.3333333333333333,2,135,0,1,0,0
564,France,Male,35,4,0.0,1,1,0,158937.55,0.0,0.2,0,140,0,1,0,1
564,Spain,Female,35,9,0.0,2,1,1,105837.38,0.0,0.2,2,315,0,1,0,1
743,Spain,Male,41,7,0.0,1,1,0,163736.09,0.0,0.125,0,287,0,1,0,0
557,Spain,Male,36,1,113110.26,1,1,0,98413.1,1.1493415002677487,0.5,0,36,1,0,0,1
789,France,Male,31,4,175477.15,1,1,1,172832.9,1.0152994597672087,0.2,1,124,1,0,0,0
542,Germany,Male,33,8,142871.27,2,0,0,77737.86,1.8378595706133407,0.2222222222222222,0,264,1,0,0,1
731,Spain,Female,39,2,0.0,2,1,0,136737.13,0.0,0.6666666666666666,0,78,0,1,0,0
540,Spain,Male,67,1,88382.01,1,0,1,59457.0,1.4864862001110044,0.5,1,67,0,0,1,1
647,Germany,Male,30,6,143138.91,2,1,0,2955.46,48.43202411807299,0.2857142857142857,0,180,1,0,0,1
656,France,Male,39,10,0.0,2,1,1,98894.64,0.0,0.18181818181818182,2,390,0,1,0,0
590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0.7768261542663247,0.125,1,154,1,0,0,1
752,Spain,Female,31,4,144637.86,2,1,0,40496.72,3.571594440241086,0.4,0,124,1,0,0,0
850,France,Male,40,1,76914.21,1,1,0,174183.44,0.4415701630419057,0.5,0,40,0,0,0,0
484,Germany,Male,54,3,134388.11,1,0,0,49954.79,2.6901946740242524,0.25,0,162,1,0,0,1
646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0.9004238945805789,1.0,0,0,1,0,0,1
840,France,Male,30,8,136291.71,1,1,0,54113.38,2.518632360425462,0.1111111111111111,0,240,1,0,0,0
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,3.9353610421804586,0.1,1,414,1,0,0,1
581,Germany,Female,54,2,152508.99,1,1,0,187597.98,0.8129564614714934,0.3333333333333333,0,108,1,0,0,1
850,Germany,Female,36,0,136980.23,2,1,1,99019.65,1.3833641100529037,2.0,2,0,1,0,0,0
618,Spain,Male,33,4,0.0,2,1,1,77550.18,0.0,0.4,2,132,0,1,0,1
602,Germany,Female,48,7,76595.08,2,0,0,127095.14,0.6026593935849947,0.25,0,336,0,0,0,1
595,France,Male,31,4,0.0,2,1,0,189995.86,0.0,0.4,0,124,0,1,0,1
432,Germany,Male,38,2,135559.8,2,1,1,71856.3,1.8865402198554613,0.6666666666666666,2,76,1,0,0,1
489,France,Female,51,3,0.0,2,0,1,174098.28,0.0,0.5,2,153,0,1,0,1
850,Germany,Female,27,8,111837.78,2,1,1,110805.79,1.0093135024803308,0.2222222222222222,2,216,1,0,0,0
808,Spain,Male,47,8,139196.0,1,0,1,74028.36,1.8803064122992863,0.1111111111111111,1,376,1,0,0,0
673,France,Male,39,7,82255.51,2,1,0,109545.56,0.7508794514355488,0.25,0,273,0,0,0,0
670,France,Female,41,10,0.0,3,1,0,81602.02,0.0,0.2727272727272727,0,410,0,1,0,0
614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0.6007826635763055,0.5,1,36,0,0,0,1
415,France,Male,46,9,134950.19,3,0,0,178587.36,0.7556536476041754,0.3,0,414,1,0,0,1
812,Spain,Female,24,1,92476.88,1,0,0,83247.14,1.1108715566684935,0.5,0,24,0,0,0,0
595,Spain,Female,43,5,0.0,2,0,0,105149.8,0.0,0.3333333333333333,0,215,0,1,0,1
724,France,Female,29,6,0.0,2,0,1,64729.51,0.0,0.2857142857142857,2,174,0,1,0,0
662,France,Female,47,6,0.0,2,1,1,129392.75,0.0,0.2857142857142857,2,282,0,1,0,0
595,Germany,Female,45,9,106000.12,1,0,0,191448.96,0.5536729998428824,0.1,0,405,1,0,0,1
496,Spain,Male,29,2,0.0,2,1,0,55389.59,0.0,0.6666666666666666,0,58,0,1,0,1
611,France,Male,30,2,104145.65,1,0,0,159629.64,0.6524205028589928,0.3333333333333333,0,60,1,0,0,1
739,Spain,Male,31,1,0.0,2,1,1,58469.75,0.0,1.0,2,31,0,1,0,0
727,Spain,Female,41,10,0.0,2,0,1,47468.56,0.0,0.18181818181818182,2,410,0,1,0,0
699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0.8272884712541488,0.14285714285714285,0,186,1,0,0,0
683,France,Male,30,8,110829.52,2,0,0,24938.84,4.4440527306001405,0.2222222222222222,0,240,1,0,0,0
523,France,Male,45,5,0.0,2,1,1,121428.2,0.0,0.3333333333333333,2,225,0,1,0,1
652,France,Female,37,4,92208.54,1,0,1,197699.8,0.4664068451257917,0.2,1,148,0,0,0,0
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,0.6257177554283838,0.1,0,360,1,0,0,1
606,France,Female,36,10,0.0,2,0,1,155641.46,0.0,0.18181818181818182,2,360,0,1,0,1
598,France,Female,40,2,171178.25,1,1,0,137980.58,1.2405966839681353,0.3333333333333333,0,80,1,0,0,1
513,Spain,Female,31,5,174853.46,1,1,0,84238.63,2.0756921141761207,0.16666666666666666,0,155,1,0,0,1
651,France,Male,28,7,0.0,2,1,0,823.96,0.0,0.25,0,196,0,1,0,1
568,France,Female,47,7,0.0,2,1,1,45978.39,0.0,0.25,2,329,0,1,0,1
750,France,Female,32,5,0.0,2,1,0,95611.47,0.0,0.3333333333333333,0,160,0,1,0,0
693,Spain,Female,57,9,0.0,2,1,1,135502.77,0.0,0.2,2,513,0,1,0,0
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0.7733649775183528,0.2,0,306,1,0,0,1
850,Germany,Male,37,9,122506.38,1,0,1,199693.84,0.6134710014089568,0.1,1,333,1,0,0,0
645,Spain,Female,21,1,0.0,2,0,0,28726.07,0.0,1.0,0,21,0,1,0,1
745,France,Male,25,5,157993.15,2,1,0,146041.45,1.0818377248377087,0.3333333333333333,0,125,1,0,0,0
588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0.5338751815508651,0.2857142857142857,0,246,1,0,0,1
688,Germany,Male,35,5,111578.18,1,0,0,166165.93,0.6714865074928417,0.16666666666666666,0,175,1,0,0,0
488,Spain,Female,39,9,140553.46,1,0,0,12440.44,11.298110034693305,0.1,0,351,1,0,0,1
547,France,Female,32,2,0.0,2,1,0,132002.83,0.0,0.6666666666666666,0,64,0,1,0,1
529,Spain,Female,35,5,0.0,2,1,0,56518.0,0.0,0.3333333333333333,0,175,0,1,0,1
646,Germany,Female,29,4,105957.44,1,1,0,15470.91,6.848817555011308,0.2,0,116,1,0,0,1
696,France,Female,41,8,0.0,2,0,0,28276.83,0.0,0.2222222222222222,0,328,0,1,0,0
764,Spain,Female,33,9,168964.77,1,0,1,118982.51,1.4200807328741005,0.1,1,297,1,0,0,0
654,France,Male,29,7,0.0,2,1,1,149184.15,0.0,0.25,2,203,0,1,0,0
743,France,Male,36,4,0.0,2,1,1,190911.02,0.0,0.4,2,144,0,1,0,0
629,Spain,Male,35,4,174588.8,2,0,1,158420.14,1.102061896928004,0.4,2,140,1,0,0,1
526,Germany,Male,50,5,124233.24,1,0,1,159456.87,0.7791024620011668,0.16666666666666666,1,250,1,0,0,1
709,Germany,Male,34,4,148375.19,2,1,1,21521.38,6.894315792017054,0.4,2,136,1,0,0,0
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1.498661679907592,0.4,0,192,1,0,0,0
583,France,Male,36,8,0.0,2,0,1,5571.59,0.0,0.2222222222222222,2,288,0,1,0,1
684,France,Male,32,9,100249.41,2,0,1,67599.69,1.4829862385463601,0.2,2,288,1,0,0,0
710,Germany,Male,34,8,147833.3,2,0,1,1561.58,94.66905313848794,0.2222222222222222,2,272,1,0,0,0
605,Germany,Male,28,10,113690.83,1,1,0,33114.24,3.433291236640189,0.09090909090909091,0,280,1,0,0,1
670,France,Male,33,1,0.0,2,1,1,86413.11,0.0,1.0,2,33,0,1,0,0
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,0.6494137833190748,0.5,1,61,1,0,1,1
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,0.7693014082967103,0.5,0,61,0,0,1,1
628,France,Female,31,5,0.0,1,0,0,147963.07,0.0,0.16666666666666666,0,155,0,1,0,1
509,Germany,Female,29,0,107712.57,2,1,1,92898.17,1.1594692338934127,2.0,2,0,1,0,0,1
736,France,Female,30,9,0.0,2,1,0,34180.33,0.0,0.2,0,270,0,1,0,0
653,Spain,Male,35,9,0.0,2,1,1,45956.05,0.0,0.2,2,315,0,1,0,0
835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0.6567944237169252,0.25,0,135,1,0,0,0
718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0.7962391977677644,0.2,0,132,0,0,0,0
501,France,Female,39,9,117301.66,1,0,0,182025.95,0.644422732033537,0.1,0,351,1,0,0,1
636,France,Male,44,2,0.0,2,0,0,86414.41,0.0,0.6666666666666666,0,88,0,1,0,1
786,Germany,Female,32,2,104336.43,2,0,0,59559.81,1.751792525866016,0.6666666666666666,0,64,1,0,0,0
567,France,Female,37,7,0.0,2,1,1,28690.9,0.0,0.25,2,259,0,1,0,1
749,Germany,Male,22,4,94762.16,2,1,1,42241.54,2.243340560026931,0.4,2,88,0,0,0,0
675,France,Female,34,10,84944.58,1,0,0,146230.63,0.5808945772852103,0.09090909090909091,0,340,0,0,0,0
627,France,Male,37,2,125190.86,1,0,1,84584.69,1.4800652458500467,0.3333333333333333,1,74,1,0,0,1
629,France,Male,46,1,130666.2,1,1,1,161125.67,0.8109583035403358,0.5,1,46,1,0,0,1
717,France,Female,41,3,135756.96,1,1,1,103706.41,1.309050809877615,0.25,1,123,1,0,0,0
623,France,Female,28,4,0.0,2,1,0,41227.67,0.0,0.4,0,112,0,1,0,1
583,Germany,Female,26,10,72835.56,2,1,0,96792.15,0.7524944946465184,0.18181818181818182,0,260,0,0,0,1
490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0.8270114138205727,0.1111111111111111,0,384,1,0,0,1
617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1.7901771997463605,0.09090909090909091,0,510,1,0,0,1
842,France,Male,29,8,0.0,2,1,1,123437.05,0.0,0.2222222222222222,2,232,0,1,0,0
768,Germany,Female,43,2,129264.05,2,0,0,19150.14,6.750031592458332,0.6666666666666666,0,86,1,0,0,0
543,France,Female,67,0,128843.67,1,1,1,134612.48,0.9571450581699408,1.0,1,0,1,0,1,1
611,Germany,Female,40,7,128486.91,2,1,0,10109.47,12.709559452671606,0.25,0,280,1,0,0,1
573,Germany,Female,35,9,206868.78,2,0,1,102986.15,2.008704859828239,0.2,2,315,1,0,0,1
627,Germany,Female,30,6,57809.32,1,1,0,188258.49,0.30707417232550843,0.14285714285714285,0,180,0,0,0,1
645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0.997670461913323,0.1111111111111111,0,264,1,0,0,1
669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1.041955750077096,0.25,0,153,0,0,0,0
586,France,Female,28,5,0.0,3,1,0,170487.4,0.0,0.5,0,140,0,1,0,1
792,Germany,Female,50,4,146710.76,1,1,0,16528.4,8.876283245807217,0.2,0,200,1,0,0,0
475,France,Female,45,0,134264.04,1,1,0,27822.99,4.825651017378075,1.0,0,0,1,0,0,1
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1.180914246412584,0.2,1,128,1,0,0,0
733,France,Female,44,6,168165.84,1,0,1,197193.49,0.8527961039687466,0.14285714285714285,1,264,1,0,0,0
812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0.7271239428005762,0.5,2,114,1,0,0,0
757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0.9568902771498983,0.2222222222222222,2,208,1,0,0,0
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0.7278237788357035,0.16666666666666666,1,190,1,0,0,0
504,Germany,Female,43,7,102365.49,1,1,0,194690.77,0.5257850179543694,0.125,0,301,1,0,0,1
610,Spain,Female,31,5,0.0,2,0,0,63736.36,0.0,0.3333333333333333,0,155,0,1,0,1
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0.9260113234025976,0.5,0,108,1,0,0,0
620,Spain,Male,36,7,169312.72,1,1,0,45414.09,3.728198010793567,0.125,0,252,1,0,0,1
785,France,Female,47,9,122031.55,1,1,1,33823.5,3.6078924416456015,0.1,1,423,1,0,0,0
616,Germany,Male,45,3,143129.41,2,0,1,64327.26,2.2250195329320728,0.5,2,135,1,0,0,1
535,Germany,Male,40,7,111756.5,1,1,0,8128.32,13.749028089445298,0.125,0,280,1,0,0,1
562,France,Male,29,9,0.0,1,1,1,25858.68,0.0,0.1,1,261,0,1,0,1
528,France,Male,31,9,120962.59,1,1,0,5419.31,22.32066259357741,0.1,0,279,1,0,0,1
717,France,Female,36,2,99472.76,2,1,0,94274.72,1.0551371565993513,0.6666666666666666,0,72,1,0,0,0
721,France,Male,41,7,0.0,2,0,1,61018.85,0.0,0.25,2,287,0,1,0,0
790,France,Female,31,2,151290.16,1,1,1,172437.12,0.8773642241299322,0.3333333333333333,1,62,1,0,0,0
564,Germany,Male,40,7,108407.34,1,1,1,83681.2,1.295480227338996,0.125,1,280,1,0,0,1
678,France,Male,43,5,102338.19,1,1,1,79649.62,1.2848547174487464,0.16666666666666666,1,215,1,0,0,0
605,Spain,Male,33,5,150092.8,1,0,0,71862.79,2.0886024603275213,0.16666666666666666,0,165,1,0,0,1
764,Spain,Male,29,5,0.0,2,1,0,65868.28,0.0,0.3333333333333333,0,145,0,1,0,0
650,Spain,Female,25,3,86605.5,3,1,0,16649.31,5.201747099429345,0.75,0,75,0,0,0,1
583,France,Male,40,9,112701.04,1,0,0,29213.63,3.857823899323706,0.1,0,360,1,0,0,1
681,Spain,Male,67,7,0.0,2,0,1,163714.92,0.0,0.25,2,469,0,1,1,0
783,Spain,Female,44,3,81811.71,1,1,0,164213.53,0.49820322357116376,0.25,0,132,0,0,0,0
729,France,Male,30,9,0.0,2,1,0,151869.35,0.0,0.2,0,270,0,1,0,0
